,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
4381,2,1114.0,99.0,0,1,1.0,4.8,0,0,51
4384,2,1114.0,67.0,1,2,1.0,5.0,1,0,51
4385,2,450.0,100.0,1,1,1.5,4.76,1,1,42
4386,2,198.0,77.0,1,1,1.0,4.91,1,0,42
4389,2,900.0,99.0,0,2,1.5,4.58,1,0,51
4392,2,1114.0,99.0,0,1,1.0,5.0,0,0,51
4394,2,707.0,100.0,0,1,1.0,4.31,1,1,53
4395,2,250.0,25.0,0,2,1.0,4.89,1,0,51
4396,2,1114.0,99.0,0,1,1.0,5.0,1,0,40
4397,2,350.0,0.0,0,1,1.0,4.55,1,0,42
4406,2,450.0,99.0,0,2,1.0,5.0,1,0,51
4407,2,1114.0,99.0,0,2,1.0,5.0,0,0,51
4418,2,260.0,0.0,0,2,1.0,4.88,1,0,51
4420,2,450.0,99.0,0,2,1.0,4.8,1,0,51
4423,2,1114.0,99.0,0,2,1.0,4.8,0,0,63
4424,2,1114.0,99.0,0,2,1.0,4.8,0,0,34
4426,2,500.0,98.0,0,2,1.0,4.56,1,0,51
4427,2,410.0,98.0,0,2,1.0,4.62,1,0,51
4428,2,450.0,98.0,0,2,1.0,4.54,1,0,51
4429,2,480.0,98.0,0,2,1.5,4.45,1,0,51
4430,2,1114.0,99.0,0,1,1.5,4.64,0,0,51
4433,2,300.0,0.0,0,2,1.0,4.5,1,0,51
4435,2,600.0,100.0,1,2,1.0,4.98,1,1,42
4437,2,315.0,98.0,0,2,1.0,4.9,1,0,51
4438,2,1114.0,99.0,0,1,1.0,5.0,1,0,51
4441,2,210.0,99.0,0,1,1.5,4.91,1,0,40
4445,2,450.0,92.0,1,2,1.0,4.46,1,0,34
4446,2,1114.0,99.0,0,2,1.0,4.8,0,0,51
4447,2,346.0,100.0,0,1,1.0,4.82,1,0,51
4448,2,550.0,100.0,1,1,1.0,4.93,1,0,51
4449,2,995.0,91.0,0,1,1.0,4.47,1,0,40
4450,2,500.0,100.0,0,2,1.0,4.93,1,0,34
4451,2,1114.0,100.0,0,2,1.0,5.0,1,0,42
4452,2,1114.0,100.0,0,3,1.0,4.92,1,0,42
4453,2,850.0,0.0,0,2,1.0,4.89,1,0,51
4454,2,1114.0,100.0,0,4,1.0,4.45,1,1,42
4456,2,620.0,96.0,0,1,1.0,4.71,1,1,40
4457,2,664.0,99.0,0,2,1.0,5.0,1,0,42
4460,2,600.0,85.0,1,2,1.0,4.79,1,0,42
4464,2,300.0,100.0,1,1,1.5,4.84,1,0,42
4465,2,2400.0,99.0,0,3,2.5,4.8,1,0,51
4466,2,420.0,0.0,0,2,1.0,4.8,1,0,34
4468,2,1114.0,100.0,0,2,1.0,4.0,1,1,42
4469,2,1114.0,100.0,0,4,1.0,4.67,1,0,42
4470,2,550.0,82.0,0,2,1.5,4.75,1,0,34
4473,2,678.0,99.0,0,2,1.0,4.47,1,1,42
4475,2,507.0,60.0,0,2,1.0,4.38,1,0,42
4476,2,712.0,100.0,1,2,1.0,4.85,1,0,47
4477,2,700.0,100.0,0,2,1.0,4.75,1,0,53
4478,2,250.0,100.0,1,1,1.0,4.93,1,0,42
4479,2,1114.0,99.0,0,2,1.0,5.0,0,0,51
4481,2,690.0,78.0,0,1,1.0,4.9,1,0,34
4482,2,450.0,0.0,0,4,3.5,5.0,1,0,51
4484,2,594.0,100.0,1,2,1.0,4.95,1,1,42
4485,2,1114.0,100.0,0,2,1.0,4.92,1,0,40
4486,2,490.0,39.0,0,2,1.0,4.73,1,0,51
4492,2,450.0,96.0,1,2,0.0,4.72,1,0,53
4495,2,550.0,99.0,0,1,1.0,4.73,1,0,51
4496,2,500.0,96.0,0,2,1.0,4.44,1,0,29
4501,2,500.0,96.0,0,2,1.0,4.96,1,0,58
4502,2,250.0,100.0,1,1,1.0,4.81,1,0,34
4503,2,1114.0,99.0,0,2,1.0,5.0,1,0,51
4504,2,750.0,96.0,0,3,1.0,4.75,1,0,42
4505,2,480.0,96.0,0,2,1.5,4.9,1,0,58
4507,2,550.0,96.0,0,2,1.0,4.46,1,0,42
4509,2,680.0,100.0,1,2,1.5,4.59,1,0,34
4510,2,400.0,100.0,0,1,2.0,4.8,1,0,31
4511,2,400.0,100.0,0,1,2.0,5.0,1,0,31
4515,2,1114.0,91.0,1,2,1.0,4.64,1,0,51
4516,2,687.0,99.0,0,2,1.0,4.58,1,1,42
4518,2,574.0,100.0,0,2,1.0,4.78,1,1,47
4521,2,546.0,99.0,0,1,0.5,4.78,1,1,42
4525,2,323.0,78.0,1,1,1.0,4.83,1,0,42
4527,2,1114.0,91.0,0,4,1.0,4.59,1,0,47
4528,2,435.0,100.0,0,2,1.0,4.93,1,0,51
4533,2,593.0,84.0,1,2,1.0,4.88,1,0,51
4535,2,214.0,100.0,1,1,1.0,4.89,1,1,34
4540,2,1114.0,99.0,0,1,1.0,5.0,0,0,42
4541,2,1114.0,99.0,0,1,1.0,4.8,0,0,51
4542,2,1371.0,99.0,1,2,1.0,4.89,1,0,42
4544,2,432.0,98.0,1,1,0.0,4.94,1,0,51
4545,2,300.0,78.0,1,2,1.0,4.6,1,0,42
4547,2,280.0,95.0,1,1,1.0,4.97,1,0,34
4549,2,600.0,99.0,0,2,1.0,5.0,1,0,51
4553,2,1114.0,67.0,0,2,1.0,4.89,1,0,51
4554,2,1114.0,100.0,0,1,1.0,4.92,1,0,34
4555,2,971.0,99.0,1,2,1.0,4.82,1,0,42
4556,2,1114.0,99.0,1,2,1.0,4.96,1,0,42
4557,2,1286.0,99.0,1,2,1.0,4.87,1,0,42
4558,2,1086.0,99.0,1,2,1.0,4.87,1,0,42
4561,2,475.0,99.0,1,1,1.0,4.68,1,1,34
4562,2,300.0,94.0,1,1,1.0,5.0,1,0,34
4566,2,436.0,91.0,0,1,1.0,4.83,1,0,51
4567,2,450.0,50.0,0,2,0.0,4.67,1,0,30
4568,2,1114.0,99.0,0,2,0.0,4.73,0,0,51
4569,2,1114.0,99.0,1,2,0.0,4.91,1,0,42
4570,2,1543.0,99.0,1,4,1.0,4.9,1,0,42
4571,2,1000.0,99.0,0,2,1.0,4.94,1,0,51
4573,2,1114.0,99.0,0,2,1.5,4.8,0,0,42
4574,2,1114.0,99.0,0,2,1.5,5.0,0,0,51
4575,2,700.0,11.0,0,2,1.5,4.88,1,0,51
4578,2,1114.0,99.0,0,1,1.0,4.8,0,0,42
4581,2,750.0,86.0,0,2,1.5,4.92,1,0,34
4582,2,400.0,100.0,1,1,1.0,4.85,1,0,34
4585,2,420.0,100.0,0,1,1.5,4.83,1,0,51
4588,2,410.0,99.0,0,1,1.0,4.8,1,0,51
4590,2,1036.0,100.0,0,1,1.0,4.93,1,1,27
4591,2,1714.0,100.0,0,2,1.0,4.6,1,0,63
4593,2,971.0,91.0,0,4,1.0,4.76,1,1,51
4595,2,450.0,74.0,1,2,1.0,4.68,1,0,51
4599,2,350.0,100.0,1,2,1.0,4.95,1,0,42
4602,2,500.0,100.0,1,12,1.0,4.75,1,0,58
4603,2,250.0,78.0,1,1,1.0,4.85,1,0,42
4604,2,300.0,99.0,0,2,1.5,4.8,1,0,42
4609,2,500.0,100.0,1,1,1.0,4.88,1,0,51
4612,2,300.0,0.0,0,1,1.0,5.0,1,0,51
4614,2,230.0,100.0,1,1,1.0,4.95,1,0,51
4615,2,335.0,0.0,0,2,1.0,5.0,1,0,51
4616,2,4478.0,100.0,0,5,2.0,4.96,1,1,34
4617,2,943.0,100.0,0,1,1.0,4.55,1,1,29
4623,2,380.0,67.0,0,1,1.0,4.87,1,0,58
4624,2,900.0,99.0,0,2,2.5,4.8,1,0,42
4626,2,320.0,100.0,0,2,1.0,5.0,1,1,51
4633,2,1114.0,99.0,0,2,1.0,4.8,0,0,36
4634,2,1150.0,99.0,1,3,1.0,4.62,1,0,42
4636,2,500.0,100.0,1,2,1.0,4.71,1,0,34
4640,2,880.0,97.0,0,2,1.0,4.86,1,0,40
4645,2,1114.0,99.0,0,2,4.5,2.33,0,0,42
4649,2,1114.0,99.0,0,4,2.5,4.15,1,0,51
4650,2,630.0,99.0,0,1,1.0,5.0,1,0,34
4653,2,500.0,75.0,0,2,1.0,4.89,1,0,51
4654,2,589.0,97.0,1,2,2.5,4.77,1,0,51
4655,2,1114.0,99.0,0,1,2.5,4.8,0,0,42
4656,2,749.0,20.0,0,2,1.0,5.0,1,0,51
4661,2,260.0,100.0,0,1,1.0,4.54,1,0,40
4663,2,550.0,100.0,1,2,1.0,4.96,1,0,41
4664,2,549.0,97.0,1,2,2.5,4.95,1,0,53
4665,2,519.0,97.0,1,2,2.5,4.83,1,0,51
4668,2,458.0,100.0,0,2,1.0,1.0,1,0,31
4670,2,809.0,99.0,0,1,1.0,4.62,1,0,42
4671,2,390.0,99.0,0,2,1.0,4.8,1,0,51
4675,2,397.0,100.0,0,2,1.5,4.7,1,0,51
4681,2,259.0,67.0,0,1,1.0,5.0,1,0,42
4683,2,1114.0,99.0,0,1,1.0,5.0,0,0,34
4686,2,250.0,78.0,1,1,1.0,4.5,1,0,42
4690,2,280.0,88.0,0,2,1.5,4.9,1,0,42
4691,2,450.0,58.0,1,2,1.0,4.95,1,0,51
4692,2,1114.0,99.0,0,1,1.0,4.33,1,0,34
4703,2,880.0,100.0,0,2,1.0,4.76,1,0,34
4704,2,645.0,100.0,0,2,2.0,4.71,1,1,34
4705,2,690.0,100.0,0,2,2.0,4.72,1,1,40
4706,2,650.0,100.0,0,2,2.0,4.68,1,1,34
4707,2,620.0,100.0,0,2,2.0,4.66,1,1,34
4708,2,590.0,100.0,0,2,2.0,4.73,1,1,40
4713,2,559.0,99.0,0,1,1.0,5.0,1,0,34
4715,2,716.0,100.0,1,4,1.5,4.86,1,0,42
4716,2,930.0,99.0,0,2,1.0,5.0,1,0,42
4717,2,1114.0,99.0,0,2,1.0,4.94,0,0,51
4719,2,488.0,100.0,0,2,2.0,4.74,1,1,34
4721,2,857.0,41.0,0,2,1.0,4.95,1,0,34
4722,2,750.0,99.0,0,2,1.0,5.0,1,0,34
4724,2,220.0,77.0,0,1,1.0,4.42,1,0,34
4731,2,1114.0,99.0,0,4,1.5,4.43,1,1,43
4739,2,600.0,99.0,0,1,2.0,5.0,1,0,34
4743,2,1015.0,99.0,0,4,1.0,4.5,1,1,43
4745,2,1114.0,99.0,0,4,1.0,4.8,0,0,51
4752,2,1857.0,100.0,0,2,1.0,5.0,1,0,61
4756,2,1300.0,0.0,0,2,1.0,5.0,1,0,51
4757,2,1114.0,99.0,0,2,1.0,5.0,0,0,66
4759,2,1114.0,99.0,0,4,1.0,5.0,0,0,66
4760,2,1114.0,99.0,0,2,1.0,4.8,0,0,66
4761,2,250.0,0.0,0,1,1.0,4.8,1,0,42
4765,2,1114.0,99.0,0,2,3.0,4.67,0,0,66
4766,2,500.0,89.0,0,2,1.0,4.62,1,1,42
4767,2,500.0,99.0,0,1,1.0,4.83,1,0,34
4769,2,285.0,60.0,0,1,1.0,4.67,1,0,42
4771,2,1114.0,60.0,0,1,2.5,4.35,1,0,42
4776,2,1114.0,99.0,0,1,2.5,4.0,1,1,34
4779,2,361.0,60.0,0,2,1.0,4.74,1,0,42
4781,2,420.0,56.0,0,2,1.0,5.0,1,0,51
4785,2,500.0,0.0,0,2,1.0,4.83,1,0,51
4786,2,231.0,90.0,1,1,1.5,5.0,1,0,53
4792,2,500.0,77.0,1,2,1.0,4.96,1,0,51
4793,2,500.0,40.0,0,1,1.0,5.0,1,0,40
4794,2,570.0,97.0,1,2,1.0,4.85,1,1,51
4807,2,555.0,86.0,1,1,1.0,4.92,1,0,51
4808,2,734.0,91.0,0,4,1.0,4.67,1,0,51
4811,2,1114.0,98.0,1,1,1.0,4.9,1,0,51
4813,2,499.0,0.0,0,2,1.0,4.64,1,0,34
4815,2,215.0,83.0,0,2,1.0,4.89,1,0,34
4820,2,400.0,100.0,1,1,1.0,4.97,1,0,42
4821,2,1114.0,99.0,0,4,1.0,4.44,1,0,53
4826,2,1114.0,99.0,0,2,1.0,4.8,0,0,51
4828,2,708.0,99.0,0,2,1.0,4.68,1,1,40
4831,2,350.0,80.0,0,1,1.0,4.75,1,0,42
4839,2,495.0,99.0,0,1,1.0,4.76,1,0,34
4841,2,700.0,99.0,0,1,1.0,4.8,1,0,38
4843,2,1114.0,99.0,0,4,1.0,4.73,1,1,43
4844,2,1278.0,99.0,0,4,1.0,4.58,1,1,43
4851,2,336.0,100.0,0,2,1.0,5.0,1,0,42
4852,2,1114.0,100.0,0,2,1.0,4.71,1,0,51
4854,2,900.0,100.0,1,3,1.0,4.97,1,1,27
4855,2,350.0,40.0,0,1,1.0,5.0,1,0,51
4856,2,1114.0,99.0,0,2,1.0,4.89,0,0,51
4858,2,900.0,100.0,1,4,1.5,4.83,1,0,53
4859,2,757.0,99.0,1,3,1.0,4.74,1,1,51
4860,2,250.0,100.0,0,1,1.5,4.18,1,0,51
4861,2,1114.0,100.0,1,2,1.5,4.97,1,0,58
4863,2,621.0,100.0,0,2,1.0,4.84,1,0,47
4867,2,1114.0,99.0,0,2,1.0,5.0,0,0,51
4868,2,672.0,99.0,0,2,1.0,4.35,1,1,42
4870,2,330.0,100.0,0,1,1.0,4.84,1,1,40
4871,2,505.0,100.0,1,2,1.0,4.88,1,0,51
4872,2,600.0,100.0,1,3,1.0,4.94,1,0,51
4873,2,406.0,100.0,1,2,1.0,4.74,1,0,51
4875,2,1114.0,99.0,0,1,2.0,4.8,0,0,34
4883,2,300.0,83.0,1,1,1.0,5.0,1,0,42
4887,2,876.0,86.0,1,2,1.5,4.95,1,0,42
4888,2,580.0,72.0,1,2,1.0,4.91,1,0,51
4889,2,1114.0,99.0,0,2,1.0,4.96,0,0,51
4891,2,728.0,99.0,1,2,1.0,4.56,1,0,34
4892,2,828.0,99.0,1,2,1.0,4.64,1,0,34
4894,2,610.0,99.0,1,2,1.0,4.59,1,0,34
4900,2,850.0,97.0,0,4,1.5,4.84,1,0,34
4909,2,250.0,100.0,1,1,2.0,4.65,0,0,58
4912,2,450.0,95.0,0,2,1.0,4.79,1,1,34
4915,2,1114.0,99.0,0,4,1.0,4.8,0,0,40
4917,2,390.0,100.0,1,1,1.0,4.96,1,0,42
4920,2,240.0,0.0,0,3,2.0,4.97,1,0,42
4924,2,400.0,0.0,0,2,1.0,4.25,1,0,42
4930,2,1114.0,100.0,1,4,1.0,4.9,1,1,58
4933,2,1114.0,99.0,1,2,1.0,4.75,1,1,29
4935,2,1314.0,99.0,0,2,1.5,4.74,1,0,42
4940,2,350.0,98.0,0,1,1.0,4.91,1,0,51
4941,2,1114.0,99.0,0,1,1.0,4.94,0,0,51
4944,2,1114.0,99.0,0,1,1.0,4.75,0,0,51
4950,2,1114.0,99.0,0,4,1.5,4.8,0,0,42
4955,2,4044.0,100.0,1,2,1.5,5.0,1,0,63
4956,2,4044.0,100.0,1,2,1.5,5.0,1,0,63
4957,2,4044.0,100.0,1,2,1.5,5.0,1,0,63
4959,2,4044.0,100.0,1,2,1.5,5.0,1,0,63
4961,2,480.0,99.0,0,3,1.0,4.89,1,1,42
4963,2,600.0,99.0,0,2,1.5,5.0,1,0,42
4964,2,306.0,95.0,1,1,1.0,4.84,1,0,34
4965,2,528.0,99.0,0,2,1.5,4.8,1,0,42
4966,2,1114.0,99.0,0,2,1.5,5.0,1,0,51
4967,2,1114.0,99.0,0,2,1.5,4.97,1,1,40
4970,2,1114.0,99.0,0,2,2.0,4.17,0,0,42
4972,2,800.0,0.0,0,2,1.0,4.0,1,0,34
4973,2,475.0,84.0,1,2,1.0,4.91,1,0,42
4974,2,480.0,99.0,0,2,1.0,4.9,1,0,42
4978,2,1114.0,99.0,0,1,1.0,4.8,0,0,51
4979,2,728.0,99.0,1,2,1.0,4.63,1,0,34
4980,2,480.0,95.0,0,2,1.0,4.73,1,0,51
4982,2,391.0,84.0,1,1,1.0,4.89,1,0,42
4985,2,286.0,100.0,0,1,1.0,4.43,1,0,42
4996,2,328.0,100.0,0,1,2.0,4.0,1,0,42
4997,2,899.0,100.0,0,2,1.0,4.43,1,1,34
5001,2,1114.0,99.0,0,2,1.0,5.0,1,0,51
5007,2,360.0,85.0,0,2,1.0,4.89,1,0,42
5008,2,460.0,100.0,0,2,1.0,4.89,1,1,51
5010,2,390.0,100.0,1,2,1.0,4.86,1,1,41
5011,2,12000.0,72.0,0,2,1.0,4.98,1,0,51
5012,2,339.0,97.0,1,1,1.0,4.76,1,0,40
5014,2,30000.0,99.0,0,2,1.0,4.5,1,1,51
5017,2,1114.0,99.0,0,4,1.0,4.96,0,0,42
5019,2,290.0,82.0,0,1,1.5,4.94,1,0,34
5020,2,850.0,99.0,0,1,1.0,5.0,1,0,51
5022,2,300.0,100.0,1,1,1.5,4.79,1,0,51
5023,2,300.0,100.0,1,1,1.5,4.76,1,0,42
5024,2,300.0,100.0,1,1,1.5,4.77,1,0,42
5025,2,300.0,100.0,1,1,1.5,4.86,1,0,42
5027,2,5055.0,33.0,0,4,1.0,4.8,1,1,56
5029,2,1114.0,99.0,0,1,1.0,4.8,0,0,34
5033,2,450.0,83.0,0,1,1.0,4.83,1,0,34
5039,2,620.0,100.0,0,2,1.0,4.45,1,1,51
5040,2,1114.0,100.0,0,1,1.0,4.77,1,0,41
5041,2,1114.0,33.0,0,1,1.0,5.0,1,0,34
5046,2,900.0,99.0,0,2,1.0,4.8,1,1,51
5047,2,550.0,100.0,1,1,1.0,4.89,1,0,51
5048,2,575.0,100.0,0,2,1.0,4.25,1,0,42
5049,2,550.0,47.0,0,2,1.0,4.94,1,0,42
5053,2,224.0,100.0,0,2,1.5,4.75,1,0,51
5055,2,2720.0,33.0,0,6,1.0,4.8,1,0,59
5057,2,590.0,100.0,0,1,1.0,4.67,1,0,34
5062,2,1000.0,100.0,1,5,1.0,4.71,1,1,42
5063,2,1114.0,99.0,0,2,1.0,4.8,0,0,42
5066,2,500.0,99.0,0,1,1.0,5.0,1,0,34
5067,2,506.0,99.0,1,2,1.0,4.82,1,0,51
5068,2,300.0,85.0,0,1,1.0,4.87,1,0,47
5069,2,2000.0,99.0,0,1,1.0,4.83,1,0,42
5070,2,1114.0,100.0,0,1,1.0,4.43,1,0,53
5071,2,350.0,81.0,0,1,1.0,3.58,1,0,51
5074,2,3033.0,99.0,0,4,1.5,4.8,1,1,51
5075,2,237.0,100.0,1,1,1.0,4.84,1,1,42
5081,2,2022.0,99.0,0,3,0.0,5.0,1,1,29
5084,2,1114.0,87.0,0,2,1.0,5.0,1,0,61
5085,2,1114.0,87.0,0,4,1.0,5.0,1,0,61
5089,2,1800.0,99.0,0,4,0.0,5.0,1,1,29
5092,2,1699.0,99.0,0,2,1.5,5.0,1,1,29
5093,2,1699.0,99.0,0,2,0.0,5.0,1,1,29
5094,2,1800.0,99.0,0,4,0.0,5.0,1,1,29
5095,2,2346.0,99.0,0,2,1.0,5.0,1,1,29
5098,2,470.0,100.0,1,2,1.0,4.9,1,0,42
5099,2,324.0,100.0,0,1,1.0,4.41,1,1,34
5101,2,650.0,0.0,0,2,1.0,4.8,1,0,42
5104,2,344.0,100.0,0,2,1.0,4.75,1,0,41
5106,2,595.0,97.0,0,16,4.0,4.26,1,0,42
5110,2,1114.0,50.0,0,11,2.0,4.8,1,1,42
5112,2,759.0,98.0,1,2,1.0,4.93,1,0,51
5117,2,500.0,99.0,0,2,1.0,4.75,1,0,42
5119,2,1114.0,99.0,0,2,2.0,5.0,0,0,51
5121,2,1114.0,99.0,0,2,1.0,4.8,0,0,51
5122,2,661.0,100.0,1,2,1.0,4.72,1,1,42
5124,2,1114.0,98.0,1,2,2.0,4.86,1,0,34
5126,2,600.0,99.0,0,1,1.0,4.8,1,0,42
5127,2,200.0,36.0,0,1,1.0,4.2,1,0,51
5128,2,450.0,100.0,0,1,1.0,5.0,1,1,36
5135,2,350.0,69.0,0,2,1.5,4.42,1,0,29
5136,2,576.0,100.0,1,2,1.0,4.81,1,0,51
5137,2,480.0,100.0,1,2,1.0,4.9,1,0,42
5140,2,550.0,50.0,0,2,0.0,1.0,1,0,30
5145,2,500.0,85.0,0,2,1.0,4.83,1,0,42
5146,2,1114.0,99.0,0,2,1.0,5.0,0,0,51
5150,2,450.0,96.0,1,1,1.0,4.93,1,0,56
5152,2,1114.0,99.0,0,2,1.0,4.8,0,0,40
5157,2,394.0,100.0,1,2,1.0,4.82,1,0,51
5158,2,715.0,100.0,1,2,1.0,4.23,1,1,42
5159,2,1114.0,99.0,0,1,1.0,4.88,1,1,51
5161,2,750.0,100.0,0,2,1.0,4.73,1,0,42
5165,2,596.0,0.0,0,2,1.0,5.0,1,0,51
5167,2,1114.0,100.0,0,1,1.0,4.97,1,0,47
5170,2,1114.0,100.0,0,1,1.0,4.92,1,0,34
5177,2,420.0,100.0,0,1,1.0,4.58,1,0,40
5178,2,1114.0,100.0,0,2,1.0,4.15,1,1,40
5184,2,410.0,97.0,0,2,1.0,4.78,1,0,40
5190,2,1114.0,99.0,0,2,1.0,4.8,0,0,36
5193,2,1340.0,100.0,0,2,1.0,4.88,1,1,34
5195,2,686.0,90.0,1,1,1.0,4.94,1,0,51
5196,2,500.0,85.0,0,2,1.0,4.94,1,1,42
5207,2,1114.0,99.0,0,1,1.0,4.8,0,0,42
5213,2,380.0,99.0,0,1,1.0,4.8,1,0,42
5214,2,350.0,0.0,0,1,2.0,5.0,1,0,42
5216,2,300.0,10.0,0,2,1.0,5.0,1,0,51
5220,2,1400.0,99.0,0,3,1.5,4.66,1,0,51
5221,2,620.0,95.0,1,1,1.5,4.93,1,0,42
5222,2,470.0,97.0,1,1,1.0,4.56,1,0,42
5223,2,400.0,23.0,0,1,1.0,4.5,1,0,42
5224,2,1114.0,99.0,0,1,1.0,4.8,0,0,51
5228,2,200.0,0.0,0,2,1.5,4.8,1,0,42
5229,2,4000.0,83.0,0,2,1.0,5.0,1,0,51
5230,2,430.0,58.0,1,2,0.0,4.96,1,0,51
5239,2,1114.0,99.0,0,1,1.0,4.8,0,0,42
5240,2,233.0,0.0,0,2,1.5,4.8,1,0,42
5243,2,1114.0,99.0,0,3,2.5,4.8,0,0,51
5244,2,420.0,95.0,0,1,1.0,4.97,1,0,34
5245,2,750.0,99.0,0,1,1.0,5.0,1,0,34
5247,2,550.0,96.0,0,2,1.0,4.65,1,0,42
5249,2,1114.0,99.0,0,1,2.0,4.95,0,0,51
5251,2,436.0,100.0,0,2,1.0,4.64,1,1,51
5253,2,600.0,85.0,1,2,1.0,4.77,1,0,42
5256,2,2831.0,100.0,0,2,1.0,4.8,1,1,36
5259,2,399.0,100.0,0,3,2.0,4.82,1,0,42
5260,2,300.0,0.0,0,1,1.0,5.0,1,0,42
5262,2,1114.0,99.0,0,1,2.0,4.75,0,0,51
5263,2,1114.0,99.0,0,1,2.0,4.9,0,0,51
5266,2,385.0,100.0,0,2,1.0,4.49,1,0,42
5267,2,650.0,0.0,0,2,1.0,4.17,1,0,42
5270,2,1114.0,99.0,0,2,1.0,4.8,0,0,51
5271,2,850.0,19.0,0,3,2.0,4.93,1,0,51
5275,2,1200.0,99.0,0,2,2.0,4.8,1,0,42
5283,2,450.0,99.0,0,2,1.5,4.8,1,0,51
5284,2,1114.0,99.0,0,4,1.5,5.0,0,0,51
5285,2,708.0,91.0,0,2,1.5,4.59,1,1,42
5293,2,569.0,98.0,1,2,1.0,4.92,1,0,34
5297,2,929.0,41.0,0,2,1.0,4.9,1,0,51
5301,2,1114.0,99.0,0,1,2.0,4.8,0,0,51
5306,2,549.0,100.0,0,1,1.0,4.83,1,0,34
5307,2,480.0,100.0,1,2,1.0,4.48,1,0,51
5308,2,620.0,100.0,1,2,1.0,5.0,1,0,51
5310,2,1500.0,99.0,0,1,1.0,5.0,1,0,34
5311,2,200.0,0.0,0,2,1.0,4.8,1,0,36
5313,2,450.0,33.0,0,4,1.5,4.43,1,0,42
5318,2,1114.0,99.0,0,1,1.5,1.0,0,0,53
5322,2,1114.0,99.0,0,2,1.0,4.9,1,0,34
5324,2,1114.0,100.0,0,6,1.0,4.75,1,0,40
5325,2,1114.0,99.0,0,2,1.0,4.76,1,0,51
5326,2,790.0,90.0,1,3,1.0,4.83,1,0,51
5327,2,679.0,100.0,0,2,1.0,5.0,1,0,53
5330,2,800.0,100.0,1,2,1.0,4.96,1,0,42
5334,2,664.0,100.0,1,2,1.5,4.87,1,0,42
5335,2,350.0,0.0,0,2,1.0,4.56,1,0,40
5336,2,410.0,97.0,0,2,1.0,4.88,1,0,40
5337,2,399.0,92.0,0,2,1.0,4.98,1,0,40
5340,2,399.0,97.0,0,2,1.0,4.73,1,0,40
5345,2,878.0,100.0,1,3,1.5,4.82,1,0,42
5347,2,320.0,89.0,0,2,1.0,5.0,1,0,42
5348,2,320.0,89.0,0,1,1.0,4.93,1,0,42
5349,2,250.0,89.0,0,2,2.0,5.0,1,0,42
5350,2,250.0,89.0,0,1,2.0,5.0,1,0,42
5351,2,1114.0,89.0,0,1,2.0,5.0,1,0,42
5354,2,1114.0,99.0,0,1,1.0,5.0,0,0,29
5355,2,500.0,100.0,1,2,1.0,4.81,1,0,51
5356,2,750.0,20.0,0,2,1.5,5.0,1,0,51
5358,2,600.0,90.0,0,10,5.0,4.57,1,0,60
5359,2,1114.0,99.0,0,1,5.0,4.8,0,0,42
5360,2,6927.0,99.0,0,2,1.0,4.8,1,1,43
5362,2,301.0,96.0,1,2,1.5,4.89,1,0,51
5364,2,747.0,100.0,0,2,1.5,4.8,1,0,43
5365,2,400.0,80.0,0,5,1.0,3.93,1,0,34
5367,2,204.0,96.0,1,1,1.0,4.89,1,0,42
5368,2,215.0,96.0,1,1,1.0,4.95,1,0,42
5372,2,1114.0,99.0,0,2,1.0,4.6,1,0,34
5374,2,690.0,90.0,1,2,1.5,4.88,1,0,51
5376,2,228.0,96.0,1,1,1.0,4.96,1,0,42
5381,2,599.0,95.0,1,1,1.0,4.85,1,0,53
5384,2,293.0,95.0,0,1,1.0,4.62,1,0,42
5387,2,671.0,100.0,1,2,1.0,4.93,1,0,42
5390,2,650.0,0.0,0,3,2.5,4.8,1,0,40
5391,2,452.0,100.0,1,1,1.5,5.0,1,0,34
5410,2,1114.0,99.0,0,1,2.0,4.8,1,1,56
5411,2,400.0,79.0,0,1,1.0,4.86,1,0,42
5413,2,475.0,100.0,1,1,1.0,4.56,1,1,31
5415,2,715.0,100.0,1,2,1.0,4.23,1,1,42
5417,2,1114.0,99.0,0,2,1.0,4.8,0,0,34
5418,2,1114.0,99.0,0,1,1.0,4.8,0,0,40
5420,2,1114.0,100.0,0,3,1.0,4.7,1,0,41
5428,2,563.0,100.0,0,2,1.0,5.0,1,1,42
5429,2,443.0,100.0,0,2,1.5,4.6,1,1,42
5433,2,1114.0,14.0,0,2,2.0,5.0,1,0,51
5435,2,1250.0,99.0,0,2,1.0,4.5,1,0,51
5438,2,1114.0,94.0,1,1,1.0,5.0,1,0,40
5439,2,768.0,100.0,1,2,1.5,4.94,1,0,42
5442,2,1114.0,99.0,0,1,1.0,5.0,0,0,42
5444,2,500.0,89.0,0,1,1.0,4.52,1,0,42
5449,2,300.0,94.0,0,1,1.0,4.94,1,0,42
5450,2,550.0,100.0,0,2,2.0,4.68,1,1,40
5452,2,480.0,93.0,1,1,1.0,4.84,1,1,34
5453,2,443.0,100.0,1,1,2.5,4.8,1,1,42
5454,2,1114.0,99.0,0,1,2.5,4.8,0,0,42
5455,2,1114.0,99.0,0,2,2.5,4.8,0,0,42
5456,2,450.0,100.0,0,1,1.0,4.6,1,0,51
5458,2,1112.0,99.0,0,2,1.0,4.8,1,0,42
5460,2,1114.0,100.0,0,2,1.0,4.83,1,0,53
