,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
24158,2,150.0,100.0,0,4,1.0,4.76,1,1,50
24160,2,55.0,100.0,1,2,1.0,4.0,1,0,50
24161,2,44.0,100.0,1,1,1.0,5.0,1,1,50
24162,2,48.0,100.0,1,1,1.0,4.67,1,1,50
24166,2,110.0,97.0,0,2,1.0,4.8,1,0,50
24174,2,88.0,98.0,1,1,1.0,4.93,1,0,50
24175,2,159.0,87.0,1,2,1.5,4.82,1,0,50
24176,2,48.0,80.0,1,1,1.0,5.0,1,0,50
24178,2,99.0,100.0,0,2,1.5,4.8,1,1,62
24179,2,60.0,97.0,0,1,1.0,5.0,1,0,50
24203,2,68.0,100.0,1,2,1.0,4.93,1,1,50
24206,2,38.0,60.0,0,1,1.0,4.8,1,0,57
24211,2,55.0,97.0,0,1,1.0,4.8,1,0,50
24213,2,317.0,97.0,0,2,1.5,5.0,1,0,48
24220,2,200.0,97.0,0,2,1.0,4.8,1,1,57
24221,2,60.0,96.0,1,2,1.0,4.79,1,0,43
24222,2,42.0,99.0,0,2,1.0,4.57,1,0,65
24233,2,55.0,100.0,0,3,1.0,5.0,1,1,43
24236,2,300.0,96.0,1,2,1.0,4.8,1,0,50
24239,2,35.0,100.0,0,1,1.0,5.0,0,1,50
24245,2,72.0,100.0,1,2,1.0,4.78,0,1,50
24247,2,60.0,96.0,1,2,1.0,4.77,1,0,43
24250,2,45.0,0.0,0,2,1.0,3.5,1,0,50
24255,2,63.0,97.0,0,1,1.0,4.8,1,0,50
24263,2,29.0,100.0,0,2,2.0,4.88,1,0,50
24264,2,65.0,25.0,0,1,1.0,5.0,1,0,50
24265,2,29.0,100.0,0,2,2.0,4.8,1,1,50
24269,2,143.0,100.0,0,4,1.0,4.47,1,1,70
24275,2,64.0,95.0,1,2,1.0,4.96,1,0,50
24282,2,63.0,0.0,0,2,1.0,4.8,1,0,50
24287,2,56.0,97.0,0,2,1.0,5.0,1,0,65
24292,2,106.0,100.0,0,2,1.0,5.0,1,0,43
24294,2,93.0,100.0,0,1,1.0,5.0,1,0,43
24303,2,88.0,97.0,0,1,1.0,4.8,1,0,50
24304,2,69.0,100.0,1,2,1.0,4.84,1,0,50
24313,2,71.0,96.0,0,3,1.0,4.94,1,0,50
24317,2,52.0,96.0,0,2,1.0,4.55,1,0,50
24327,2,32.0,97.0,0,1,3.0,4.8,1,0,50
24339,2,79.0,100.0,1,1,1.0,4.99,1,0,50
24340,2,34.0,100.0,0,1,1.5,4.8,1,0,65
24346,2,40.0,91.0,0,1,1.0,5.0,1,0,57
24356,2,112.0,100.0,1,4,1.0,5.0,1,1,65
24358,2,60.0,96.0,0,2,1.0,4.7,1,0,50
24362,2,150.0,99.0,1,4,1.0,5.0,1,0,50
24365,2,125.0,100.0,1,2,1.0,4.85,1,1,50
24369,2,147.0,97.0,0,4,1.0,4.8,1,0,38
24378,2,230.0,97.0,0,2,1.0,4.8,1,1,50
24380,2,110.0,0.0,0,1,1.0,4.8,1,0,57
24398,2,130.0,100.0,1,2,1.0,5.0,1,0,50
24419,2,60.0,97.0,0,2,1.0,5.0,1,0,65
24420,2,150.0,91.0,0,4,1.0,4.8,1,0,50
24431,2,50.0,97.0,0,2,1.0,4.17,1,1,65
24434,2,102.0,92.0,1,1,1.0,4.96,1,1,40
24435,2,47.0,100.0,0,1,1.5,4.8,1,0,50
24436,2,47.0,100.0,0,1,1.5,4.8,1,0,50
24437,2,50.0,100.0,0,1,1.0,5.0,1,0,50
24439,2,59.0,96.0,0,2,1.0,4.71,1,0,50
24446,2,38.0,99.0,1,2,2.0,4.86,1,0,50
24447,2,90.0,89.0,1,2,1.5,4.96,1,0,50
24449,2,118.0,100.0,1,3,1.0,4.88,1,0,50
24452,2,38.0,99.0,1,2,2.0,4.9,1,0,50
24453,2,38.0,99.0,1,2,2.0,4.8,1,0,50
24454,2,42.0,99.0,1,2,2.5,4.85,1,0,50
24455,2,40.0,99.0,1,2,2.0,4.91,1,0,50
24456,2,60.0,99.0,1,3,1.0,4.65,1,0,50
24457,2,50.0,99.0,1,3,1.0,4.84,1,0,50
24462,2,1143.0,97.0,0,2,3.0,4.8,1,0,70
24464,2,139.0,93.0,1,2,1.0,4.43,1,1,50
24471,2,150.0,97.0,0,1,1.0,5.0,1,0,65
24473,2,45.0,71.0,1,2,1.0,4.71,1,0,57
24475,2,57.0,93.0,1,2,1.0,4.67,1,0,50
24488,2,68.0,100.0,0,1,1.0,4.82,1,0,65
24494,2,185.0,100.0,0,2,1.0,4.6,1,1,70
24496,2,118.0,0.0,0,2,1.0,4.67,1,0,50
24514,2,100.0,97.0,0,2,1.0,4.8,1,1,35
24515,2,71.0,91.0,1,2,1.0,4.96,1,0,50
24530,2,41.0,45.0,1,2,1.0,4.83,0,0,50
24536,2,59.0,100.0,1,2,1.0,4.75,1,0,50
24540,2,43.0,45.0,1,2,1.5,5.0,0,0,50
24541,2,46.0,45.0,1,2,1.5,4.86,0,0,50
24542,2,69.0,45.0,1,3,1.0,4.75,0,0,50
24551,2,54.0,100.0,0,1,1.0,4.73,1,0,65
24561,2,47.0,100.0,0,1,1.0,4.95,1,0,65
24563,2,57.0,100.0,0,1,1.0,4.96,1,1,65
24565,2,53.0,100.0,0,1,1.0,4.89,1,0,65
24568,2,50.0,97.0,0,1,1.5,4.8,1,1,37
24586,2,64.0,97.0,0,2,1.0,4.76,1,1,65
24587,2,67.0,97.0,0,2,1.0,4.71,1,1,65
24589,2,67.0,97.0,0,2,1.0,4.71,1,1,65
24592,2,93.0,97.0,0,4,1.0,4.65,1,1,65
24594,2,50.0,100.0,1,3,2.0,4.76,1,0,50
24599,2,48.0,100.0,1,2,2.0,4.88,1,0,50
24608,2,52.0,97.0,0,2,1.0,4.48,1,1,37
24609,2,73.0,99.0,0,2,1.0,4.79,1,1,50
24612,2,49.0,100.0,1,2,2.0,4.85,1,0,50
24613,2,48.0,100.0,1,2,2.0,4.86,1,0,50
24621,2,135.0,100.0,0,2,1.5,5.0,1,0,50
24622,2,72.0,99.0,0,2,1.0,4.85,1,1,50
24623,2,150.0,100.0,0,5,1.0,3.5,1,1,70
24624,2,76.0,99.0,0,2,1.0,4.82,1,1,50
24625,2,70.0,99.0,0,1,1.0,4.88,1,1,50
24638,2,118.0,81.0,0,1,1.0,5.0,1,1,50
24658,2,56.0,97.0,0,2,1.0,4.8,1,0,50
24691,2,100.0,81.0,0,2,1.0,4.8,1,0,50
24694,2,60.0,99.0,0,2,1.0,3.0,1,0,65
24710,2,55.0,100.0,0,2,1.0,4.69,0,0,48
24713,2,52.0,100.0,0,2,1.0,4.6,1,1,65
24715,2,70.0,100.0,1,3,1.0,5.0,1,0,50
24721,2,100.0,97.0,0,2,1.0,4.8,1,0,57
24731,2,150.0,100.0,0,2,2.0,3.0,1,1,70
24732,2,34.0,100.0,0,1,1.0,5.0,0,1,50
24743,2,65.0,98.0,1,1,1.5,4.83,1,0,43
24748,2,169.0,93.0,1,3,1.0,4.92,1,0,50
24750,2,55.0,100.0,1,1,1.0,5.0,1,1,50
24751,2,93.0,50.0,0,2,0.0,4.8,1,0,50
24754,2,150.0,100.0,0,5,2.0,4.8,1,1,70
24760,2,155.0,97.0,0,2,1.0,4.8,1,1,48
24773,2,111.0,100.0,0,2,1.0,4.5,1,1,35
24775,2,139.0,93.0,1,2,1.0,4.8,1,1,50
24785,2,850.0,97.0,0,2,2.5,4.8,1,1,72
24787,2,60.0,100.0,0,2,1.0,4.8,1,0,62
24788,2,70.0,100.0,0,5,1.0,4.8,1,0,62
24796,2,150.0,97.0,0,2,5.5,5.0,1,0,48
24814,2,212.0,100.0,0,2,3.0,4.8,1,1,35
24852,2,52.0,0.0,0,2,1.0,5.0,1,0,65
24859,2,45.0,19.0,1,2,1.0,5.0,1,0,35
24883,2,80.0,97.0,0,4,1.0,4.8,1,0,35
24894,2,47.0,83.0,0,1,2.5,4.65,1,0,50
24899,2,60.0,88.0,0,1,2.0,5.0,1,0,33
24906,2,61.0,8.0,0,2,1.0,5.0,0,0,50
24909,2,120.0,100.0,0,2,1.0,4.64,1,0,48
24910,2,65.0,75.0,0,1,1.5,5.0,0,0,62
24912,2,102.0,100.0,0,2,1.0,4.8,1,0,57
24923,2,62.0,100.0,1,2,1.0,4.88,1,0,50
24930,2,55.0,100.0,0,3,1.0,2.75,1,1,37
24932,2,150.0,100.0,1,2,1.0,5.0,1,0,50
24935,2,56.0,8.0,0,2,1.0,4.67,0,0,50
24936,2,75.0,100.0,1,1,1.0,5.0,1,1,50
24938,2,110.0,100.0,1,2,1.0,4.8,1,0,50
24952,2,150.0,97.0,0,2,1.0,5.0,1,0,65
24957,2,75.0,67.0,0,2,1.0,5.0,1,1,57
24989,2,150.0,97.0,0,2,1.0,4.8,1,0,50
24990,2,133.0,98.0,1,2,1.0,4.89,1,0,48
24994,2,45.0,100.0,0,1,1.0,4.2,1,1,57
24995,2,44.0,100.0,0,2,1.0,4.4,1,0,57
25017,2,115.0,100.0,0,2,1.0,5.0,1,0,65
25019,2,52.0,90.0,0,2,1.0,4.89,1,0,50
25036,2,139.0,100.0,0,2,1.0,4.95,1,0,57
25038,2,83.0,97.0,0,3,1.0,4.8,1,0,57
25039,2,150.0,100.0,1,2,1.0,5.0,1,0,50
25043,2,40.0,91.0,0,1,1.0,5.0,1,0,57
25056,2,40.0,91.0,0,1,1.0,4.8,1,0,57
25057,2,40.0,91.0,0,2,1.0,3.0,1,0,57
25061,2,195.0,5.0,0,2,1.0,5.0,1,0,35
25078,2,150.0,97.0,0,2,1.0,4.82,1,0,43
25126,2,50.0,98.0,1,1,1.0,4.75,1,1,57
25127,2,150.0,97.0,0,2,1.0,5.0,1,0,50
25141,2,49.0,100.0,1,2,2.0,4.94,1,0,50
25142,2,48.0,100.0,1,2,2.0,4.88,1,0,50
25143,2,47.0,100.0,1,2,2.0,4.91,1,0,50
25155,2,46.0,100.0,1,2,2.0,4.89,1,0,50
25158,2,150.0,99.0,1,4,1.0,4.8,0,1,50
25160,2,45.0,75.0,0,2,2.0,4.77,1,0,50
25182,2,80.0,0.0,0,2,1.0,4.8,1,1,57
25184,2,53.0,0.0,0,2,1.0,5.0,1,0,65
25197,2,85.0,42.0,0,2,1.0,4.5,1,0,43
25198,2,125.0,94.0,1,2,1.0,4.89,0,0,50
25199,2,30.0,100.0,0,1,1.5,4.5,1,0,65
25205,2,101.0,67.0,1,2,1.0,5.0,1,0,43
25210,2,50.0,45.0,0,2,1.0,4.8,1,0,43
25214,2,150.0,97.0,0,1,1.0,5.0,1,0,65
25218,2,34.0,98.0,1,2,1.0,4.69,1,0,50
25226,2,52.0,100.0,0,1,1.0,5.0,1,1,57
25234,2,53.0,100.0,0,1,1.0,5.0,1,0,57
25253,2,50.0,100.0,0,1,1.0,5.0,1,0,50
25254,2,50.0,58.0,1,2,1.0,4.86,1,0,62
25255,2,69.0,58.0,1,2,1.0,5.0,1,0,62
25256,2,92.0,97.0,0,4,1.0,5.0,1,1,50
25257,2,74.0,58.0,1,2,1.0,5.0,1,0,62
25258,2,52.0,96.0,1,2,2.0,4.78,1,0,50
25269,2,45.0,99.0,1,2,1.0,4.84,0,0,50
25276,2,150.0,97.0,0,2,2.0,4.8,1,0,53
25277,2,135.0,99.0,0,4,2.0,4.09,0,0,50
25283,2,65.0,87.0,1,1,1.0,5.0,1,0,50
25287,2,57.0,45.0,0,1,1.0,4.0,1,0,43
25290,2,88.0,97.0,0,2,1.0,4.8,1,1,50
25292,2,83.0,97.0,0,3,1.0,4.8,1,1,57
25294,2,63.0,0.0,0,1,1.0,4.8,1,1,35
25295,2,50.0,97.0,0,2,1.0,3.67,1,0,50
25303,2,149.0,96.0,1,4,2.0,5.0,1,0,50
25306,2,73.0,88.0,0,2,1.0,4.68,1,0,50
25310,2,60.0,97.0,0,1,1.0,4.84,1,0,50
25314,2,150.0,89.0,1,2,1.0,5.0,1,0,50
25324,2,99.0,97.0,0,1,1.0,4.8,1,0,50
25330,2,44.0,90.0,0,1,1.0,4.09,1,1,50
25338,2,64.0,97.0,0,1,1.0,4.8,1,0,50
25341,2,37.0,25.0,0,1,1.0,4.8,1,0,50
25352,2,150.0,67.0,0,1,1.0,5.0,1,0,61
25370,2,95.0,97.0,0,2,1.0,4.8,1,0,57
25376,2,60.0,97.0,0,1,0.0,4.8,1,0,57
25379,2,45.0,97.0,0,1,1.5,4.8,0,0,50
25382,2,75.0,97.0,0,2,1.0,4.63,1,0,57
25386,2,150.0,97.0,0,1,2.5,4.8,1,0,57
25395,2,65.0,60.0,1,1,1.0,5.0,1,0,57
25403,2,69.0,100.0,1,1,1.0,4.78,0,1,50
25404,2,58.0,68.0,0,2,1.0,1.0,1,0,50
25405,2,274.0,93.0,0,4,1.0,4.8,1,1,35
25413,2,90.0,83.0,1,2,1.0,4.96,1,0,50
25421,2,149.0,87.0,1,1,1.0,4.92,1,0,50
25426,2,100.0,100.0,1,1,1.0,5.0,0,0,43
25436,2,203.0,97.0,0,2,1.0,4.8,1,1,57
25458,2,67.0,58.0,1,2,1.0,4.96,1,0,62
25471,2,69.0,93.0,1,1,1.5,5.0,1,0,50
25492,2,58.0,0.0,0,2,1.0,4.0,0,0,50
25499,2,109.0,97.0,0,1,1.0,4.8,1,0,57
25522,2,1021.0,97.0,0,2,1.5,4.8,1,0,65
25524,2,65.0,83.0,1,2,1.0,5.0,1,0,50
25525,2,65.0,83.0,1,2,1.0,5.0,1,0,50
25532,2,57.0,83.0,1,1,1.0,5.0,1,0,50
25533,2,67.0,83.0,1,2,1.0,4.8,1,0,50
25540,2,59.0,99.0,0,2,1.0,4.8,1,0,50
25544,2,90.0,97.0,0,2,1.0,4.8,0,0,43
25546,2,80.0,99.0,0,2,1.0,4.11,0,0,50
25553,2,72.0,83.0,1,2,1.0,4.67,1,0,50
25554,2,75.0,83.0,1,2,1.0,4.77,1,0,50
25555,2,78.0,83.0,1,2,1.0,4.91,1,0,50
25570,2,38.0,61.0,1,1,1.0,4.82,1,0,50
25572,2,49.0,97.0,0,1,1.0,4.8,1,0,35
25579,2,48.0,100.0,0,1,1.0,4.5,1,1,50
25582,2,55.0,100.0,0,1,1.0,5.0,1,0,50
25587,2,150.0,100.0,0,1,2.0,4.75,1,0,50
25589,2,99.0,100.0,0,1,2.0,4.8,0,0,50
25610,2,60.0,97.0,0,2,1.0,4.8,0,1,57
25613,2,150.0,76.0,0,1,2.0,4.8,1,0,50
25614,2,150.0,97.0,0,2,2.0,5.0,1,0,50
25617,2,92.0,97.0,0,2,1.0,4.8,1,0,50
25618,2,150.0,76.0,0,1,1.0,5.0,1,1,50
25624,2,150.0,97.0,0,2,1.0,5.0,1,0,50
25625,2,178.0,97.0,0,2,1.0,5.0,1,0,50
25633,2,80.0,0.0,0,1,1.0,5.0,1,0,50
25642,2,150.0,81.0,1,1,2.0,5.0,1,0,57
25663,2,79.0,100.0,1,1,1.0,5.0,0,1,50
25694,2,150.0,97.0,0,4,1.0,4.43,1,0,50
25704,2,66.0,95.0,1,2,1.0,4.92,1,0,50
25705,2,120.0,100.0,0,1,1.0,5.0,1,0,50
25706,2,111.0,100.0,0,2,1.0,4.8,1,0,50
25708,2,151.0,94.0,1,4,1.0,4.89,0,0,50
25715,2,45.0,65.0,1,1,1.0,4.57,1,0,50
25719,2,55.0,97.0,0,2,1.0,4.8,1,0,61
25720,2,150.0,76.0,0,2,1.0,4.8,1,1,50
25728,2,150.0,97.0,0,2,1.0,4.0,1,0,50
25738,2,88.0,100.0,1,2,1.0,5.0,1,1,50
25744,2,88.0,100.0,0,2,1.0,4.67,1,1,48
25754,2,114.0,100.0,1,2,1.0,4.98,1,0,48
25755,2,52.0,66.0,1,1,1.0,4.81,0,0,50
25761,2,85.0,99.0,1,3,1.0,4.9,1,0,50
25776,2,37.0,84.0,0,1,1.0,4.8,1,0,48
25782,2,92.0,100.0,1,2,1.0,4.94,1,1,50
25787,2,68.0,90.0,1,2,1.0,4.81,1,0,50
25793,2,79.0,100.0,0,2,1.0,5.0,1,0,50
25795,2,73.0,97.0,0,1,1.0,5.0,1,0,50
25796,2,89.0,91.0,0,2,1.5,4.9,1,0,65
25798,2,55.0,99.0,0,1,1.0,5.0,1,0,50
25799,2,60.0,80.0,1,1,1.0,5.0,1,0,57
25801,2,399.0,97.0,0,7,3.5,4.8,1,0,50
25814,2,110.0,100.0,1,3,1.0,4.82,1,1,49
25821,2,120.0,98.0,1,2,1.0,4.92,1,0,50
25827,2,150.0,100.0,0,2,2.0,4.76,1,0,50
25835,2,79.0,67.0,0,2,1.5,5.0,1,0,50
25844,2,70.0,96.0,1,2,1.0,4.48,1,0,62
25846,2,79.0,67.0,0,2,1.5,4.74,1,0,50
25865,2,58.0,83.0,0,2,1.0,4.92,1,0,50
25868,2,70.0,100.0,0,2,1.5,5.0,1,0,50
25881,2,79.0,19.0,1,2,1.0,4.8,1,0,35
25883,2,51.0,99.0,0,2,1.0,4.94,1,0,50
25884,2,170.0,97.0,0,2,4.0,4.8,1,0,50
25887,2,44.0,92.0,0,1,1.0,5.0,1,0,57
25890,2,59.0,97.0,0,2,1.0,4.8,0,0,50
25894,2,55.0,95.0,1,2,1.0,4.85,1,0,50
25898,2,496.0,97.0,0,4,2.0,4.8,0,0,50
25903,2,88.0,98.0,1,2,1.0,4.97,0,0,50
25905,2,59.0,97.0,1,2,1.0,4.88,1,0,50
25920,2,62.0,0.0,0,2,1.0,4.8,1,0,61
25924,2,400.0,97.0,0,2,1.0,4.8,1,0,50
25935,2,150.0,100.0,0,1,1.0,5.0,0,0,50
25940,2,110.0,97.0,1,2,1.0,5.0,1,0,50
25943,2,70.0,100.0,1,2,1.5,5.0,1,0,43
25945,2,99.0,97.0,0,1,1.0,4.0,1,0,50
25946,2,100.0,97.0,1,1,1.0,5.0,1,0,50
25948,2,150.0,86.0,1,3,1.0,4.81,1,0,50
25951,2,38.0,94.0,1,1,2.0,4.93,1,0,50
25952,2,35.0,94.0,1,1,2.0,4.67,1,0,50
25953,2,33.0,94.0,1,1,2.0,4.86,1,0,50
25954,2,35.0,94.0,1,1,2.0,4.74,1,0,50
25955,2,36.0,94.0,1,1,2.0,4.81,1,0,50
25961,2,36.0,94.0,1,1,2.0,4.69,1,0,50
25968,2,58.0,97.0,1,2,2.0,4.8,1,0,50
25970,2,220.0,97.0,0,3,1.0,5.0,1,0,50
25989,2,50.0,98.0,1,1,1.0,5.0,1,0,50
25997,2,60.0,94.0,1,2,1.0,5.0,1,0,50
26000,2,65.0,94.0,1,2,1.0,4.89,1,0,50
26002,2,68.0,99.0,1,3,1.0,4.8,1,0,50
26003,2,150.0,97.0,0,3,1.0,4.8,1,1,35
26012,2,125.0,70.0,0,2,1.0,4.8,1,0,50
26016,2,55.0,99.0,0,1,1.0,5.0,1,1,50
26018,2,59.0,97.0,0,2,1.0,4.8,1,0,50
26022,2,79.0,97.0,0,2,1.5,4.8,1,0,50
26026,2,52.0,0.0,0,2,1.0,4.8,0,0,57
26030,2,55.0,99.0,0,1,1.0,5.0,1,1,50
26038,2,70.0,97.0,0,1,1.0,4.8,1,0,57
26061,2,94.0,97.0,0,2,1.5,4.8,1,0,50
26066,2,110.0,97.0,0,2,1.0,4.8,0,1,57
26068,2,80.0,100.0,0,1,1.0,4.67,1,0,50
26069,2,150.0,76.0,0,1,1.0,5.0,1,1,50
26070,2,55.0,99.0,0,1,1.0,5.0,1,1,50
26073,2,79.0,100.0,0,2,1.0,4.0,1,0,50
26090,2,88.0,97.0,0,2,1.0,5.0,1,0,57
26103,2,56.0,100.0,1,1,1.0,3.67,1,0,50
26104,2,127.0,100.0,0,2,1.0,4.96,0,0,49
26106,2,99.0,97.0,0,1,1.0,4.8,1,0,57
26144,2,150.0,99.0,1,2,1.0,4.74,1,0,50
26145,2,148.0,86.0,1,2,1.0,4.88,1,0,50
26147,2,46.0,75.0,1,2,1.0,5.0,1,0,48
26148,2,85.0,97.0,0,2,1.0,4.84,0,0,50
26149,2,51.0,97.0,0,1,2.0,4.8,0,0,43
26191,2,150.0,76.0,0,1,2.0,4.67,1,0,50
26195,2,232.0,100.0,0,2,1.0,4.66,1,1,70
26196,2,296.0,100.0,0,4,0.0,4.57,1,1,70
26197,2,192.0,100.0,0,2,0.0,4.55,1,1,70
26201,2,358.0,100.0,0,4,0.0,4.82,1,1,70
26202,2,260.0,100.0,0,2,0.0,5.0,1,1,70
26204,2,120.0,100.0,0,2,1.0,1.0,0,1,50
26205,2,725.0,100.0,0,6,0.0,4.33,1,1,70
26206,2,134.0,100.0,0,2,1.0,4.8,0,1,50
26207,2,320.0,100.0,0,4,0.0,4.71,1,1,70
26208,2,366.0,100.0,0,4,0.0,4.7,1,1,70
26209,2,35.0,91.0,0,2,1.0,5.0,1,0,57
26210,2,35.0,91.0,0,2,1.0,4.0,1,0,57
26217,2,49.0,99.0,0,2,3.0,4.43,1,1,50
26218,2,89.0,99.0,0,2,1.5,2.0,1,1,50
26219,2,45.0,99.0,0,2,1.0,4.29,1,1,50
26220,2,77.0,96.0,0,3,0.0,4.75,1,0,50
26223,2,112.0,97.0,0,2,1.0,4.8,1,0,57
26229,2,99.0,91.0,1,2,1.0,4.0,1,0,50
26231,2,57.0,11.0,0,1,1.0,4.75,1,0,50
26234,2,500.0,97.0,0,2,1.0,4.8,0,0,50
26238,2,138.0,100.0,0,2,1.0,4.8,1,1,57
26241,2,75.0,97.0,0,1,1.0,4.8,1,0,50
26244,2,70.0,70.0,1,2,1.0,5.0,0,0,50
26263,2,80.0,100.0,0,2,1.0,4.0,1,0,50
26264,2,70.0,99.0,1,1,1.0,5.0,1,0,50
26267,2,95.0,100.0,1,2,1.0,5.0,0,0,50
26268,2,174.0,97.0,0,2,1.5,4.8,1,0,50
26284,2,56.0,96.0,0,2,1.0,4.52,1,0,50
26288,2,120.0,97.0,0,1,1.0,4.8,0,0,57
26300,2,58.0,98.0,1,2,1.0,5.0,0,1,50
26309,2,55.0,72.0,1,1,1.0,4.8,1,0,50
26310,2,49.0,72.0,1,1,1.0,5.0,1,0,50
26311,2,52.0,72.0,1,1,1.0,4.8,1,0,50
26312,2,36.0,72.0,1,1,1.0,4.67,1,0,50
26313,2,53.0,72.0,1,1,1.0,5.0,1,0,50
26327,2,70.0,93.0,1,1,1.0,4.9,1,0,50
26329,2,55.0,87.0,1,2,1.0,5.0,1,0,50
26333,2,70.0,90.0,1,2,1.0,4.95,1,1,62
26342,2,150.0,97.0,0,1,1.0,4.8,0,0,57
26356,2,28.0,76.0,0,2,1.0,5.0,1,1,57
26359,2,128.0,97.0,0,3,1.0,4.8,1,0,50
26363,2,70.0,0.0,0,1,1.0,5.0,0,0,57
26393,2,60.0,100.0,1,3,1.0,4.83,1,0,50
26394,2,38.0,99.0,1,2,2.0,4.8,1,0,50
26397,2,140.0,4.0,0,1,1.5,5.0,1,0,50
26404,2,58.0,83.0,0,2,1.0,4.86,1,0,50
26410,2,80.0,87.0,1,2,1.0,4.74,1,0,50
26420,2,160.0,47.0,0,8,1.0,5.0,1,0,50
26422,2,59.0,73.0,1,1,1.0,4.8,1,0,50
26425,2,52.0,73.0,1,1,1.0,5.0,1,0,50
26428,2,60.0,0.0,0,2,1.0,4.73,1,0,50
26434,2,59.0,94.0,0,2,1.0,4.93,1,1,50
26437,2,42.0,93.0,1,1,1.0,4.85,1,0,50
26443,2,63.0,45.0,0,2,1.0,4.8,1,0,57
26453,2,58.0,100.0,0,2,1.0,5.0,1,1,50
26457,2,54.0,97.0,0,1,1.5,4.8,0,0,50
26465,2,150.0,99.0,1,2,1.0,4.94,1,0,50
26468,2,45.0,93.0,0,2,1.0,4.83,1,0,62
26470,2,35.0,91.0,0,2,3.0,4.8,1,0,57
26471,2,48.0,89.0,0,1,2.5,4.48,1,0,50
26488,2,60.0,96.0,1,1,1.0,5.0,1,0,50
26491,2,62.0,58.0,1,2,1.0,4.88,1,0,62
26493,2,49.0,95.0,1,2,1.0,4.9,1,0,50
26495,2,110.0,95.0,1,5,1.0,4.8,1,1,50
26498,2,225.0,97.0,0,3,2.0,4.8,0,0,50
26499,2,75.0,67.0,0,1,1.0,5.0,0,0,43
26508,2,64.0,58.0,1,2,1.0,4.75,1,0,62
26509,2,69.0,58.0,1,2,1.0,4.6,1,0,62
26512,2,45.0,65.0,1,1,3.0,4.91,1,0,50
26515,2,85.0,100.0,1,2,1.0,4.49,1,0,50
26517,2,100.0,97.0,0,1,1.0,4.8,1,0,50
26520,2,75.0,82.0,1,1,1.0,5.0,1,0,50
26523,2,55.0,98.0,0,2,1.0,4.79,1,1,50
26526,2,150.0,97.0,0,2,1.0,5.0,1,0,50
26545,2,49.0,90.0,1,1,1.0,4.97,1,0,50
26546,2,23.0,76.0,0,1,1.0,5.0,1,1,50
26547,2,41.0,93.0,0,2,1.0,4.86,1,0,50
26550,2,150.0,88.0,0,2,1.0,4.67,1,0,50
26558,2,150.0,97.0,0,2,2.0,5.0,1,1,43
26565,2,130.0,100.0,1,4,2.0,4.96,1,0,50
26569,2,51.0,84.0,0,4,2.0,4.94,1,0,50
26573,2,150.0,97.0,0,1,1.0,4.8,1,0,57
26576,2,59.0,97.0,0,2,1.0,3.8,1,0,50
26612,2,62.0,100.0,1,2,1.0,4.83,1,1,57
26613,2,48.0,89.0,0,1,2.5,4.83,1,0,50
26614,2,48.0,89.0,0,1,2.5,4.53,1,0,50
26618,2,65.0,96.0,1,4,1.0,4.85,1,0,50
26619,2,110.0,80.0,1,1,1.0,4.75,1,0,57
26620,2,37.0,97.0,0,1,1.0,4.8,1,0,50
26623,2,42.0,98.0,1,2,1.0,4.54,1,0,50
26630,2,54.0,97.0,0,1,1.5,4.0,0,0,50
26636,2,67.0,97.0,0,1,1.5,4.8,0,0,50
26652,2,343.0,99.0,1,5,1.0,4.8,1,0,50
26661,2,75.0,97.0,0,1,1.0,5.0,1,0,50
26674,2,64.0,0.0,0,1,1.0,4.8,1,0,57
26681,2,95.0,97.0,0,2,1.0,5.0,1,0,43
26685,2,150.0,97.0,0,1,1.0,4.8,1,0,57
26696,2,150.0,76.0,0,1,1.0,5.0,1,1,57
26700,2,41.0,96.0,0,1,1.0,5.0,1,0,50
26709,2,113.0,96.0,1,4,1.0,4.92,1,0,50
26717,2,359.0,98.0,0,6,3.0,4.8,1,1,50
26724,2,29.0,100.0,0,2,2.0,4.94,1,1,50
26730,2,74.0,83.0,0,2,1.0,5.0,1,0,50
26737,2,44.0,92.0,0,2,1.0,5.0,1,0,57
26742,2,150.0,100.0,0,2,1.0,4.29,1,1,50
26750,2,70.0,100.0,0,1,1.0,5.0,0,0,50
26752,2,150.0,97.0,0,2,1.0,4.65,1,0,50
26753,2,72.0,67.0,0,2,1.0,5.0,1,0,50
26754,2,83.0,89.0,1,2,1.5,4.91,1,0,50
26755,2,78.0,89.0,1,2,1.5,4.7,1,0,50
26761,2,33.0,76.0,0,1,1.0,4.25,1,0,50
26762,2,73.0,89.0,1,2,1.5,4.71,1,0,50
26771,2,52.0,100.0,0,2,1.0,4.91,1,1,50
26784,2,85.0,100.0,0,2,1.0,4.92,1,1,50
26787,2,97.0,100.0,0,2,1.0,3.25,0,0,50
26789,2,27.0,37.0,0,1,1.0,4.8,1,0,50
26795,2,150.0,100.0,0,2,1.0,5.0,1,1,57
26796,2,165.0,80.0,1,2,1.0,4.97,1,0,57
26803,2,37.0,99.0,0,2,1.5,4.69,1,0,57
26812,2,49.0,97.0,0,1,1.5,4.8,1,0,57
26819,2,39.0,100.0,0,1,1.0,5.0,1,0,49
26820,2,64.0,100.0,0,2,1.0,3.83,0,0,50
26821,2,39.0,100.0,0,1,1.0,5.0,1,0,50
